ATCOCode,CommonName,LocalityName,StopType,Longitude,Latitude
450011012,Coldcotes Drive,Gipton,BCT,-1.490104664602231,53.80980966749259
450011013,Coldcotes Circus,Gipton,BCT,-1.493939946141446,53.80911584609605
450011014,Harehills Park,Gipton,BCT,-1.500623175114653,53.81027633518939
450011015,Foundry Drive,Harehills,BCT,-1.507234125860605,53.81245180207882
450011016,North Farm Road,Gipton,BCT,-1.498172444609215,53.81202776812218
450011017,Gipton Lidl,Gipton,BCT,-1.49506491027795,53.81407299451734
450011018,Gipton Lidl,Gipton,BCT,-1.494794569051275,53.81382019180417
450011021,Hetton Road,Oakwood,BCT,-1.502065222069284,53.8193063111532
450011022,Hollin Park Mount,Oakwood,BCT,-1.491868101826588,53.82222063454258
450011023,Oakwood McDonalds,Oakwood,BCT,-1.496046207676374,53.820899034201624
450011024,Hetton Road,Oakwood,BCT,-1.50170260655546,53.819143021784
450011025,Arlington Road,Oakwood,BCT,-1.505316012551738,53.81799851380203
450011029,Mexborough Street,Chapeltown,BCT,-1.538500838888919,53.815551137861554
450011030,Buslingthorpe Lane,Sheepscar,BCT,-1.538447698573593,53.81347470135795
450011031,Sholebroke Mount,Chapeltown,BCT,-1.541316979781268,53.81914815008468
450011032,Scott Hall Sports Centre,Chapel Allerton,BCT,-1.546745876293524,53.82561317156856
450011034,Scott Hall Stainbeck Lane,Chapel Allerton,BCT,-1.547299904513229,53.827772381382935
450011061,Ridge Road,Meanwood,BCT,-1.546682326716267,53.81601374175396
450011085,Church St New Bank Street,Morley,BCT,-1.599558014460654,53.750112707341174
450011103,Grove Lane Junction,Meanwood,BCT,-1.563859507739799,53.82488562680383
450011104,Meanwood Health Ctr,Meanwood,BCT,-1.566405558877334,53.82695310011464
450011105,Woodhouse Ckt Club,Meanwood,BCT,-1.560800994081379,53.82245670449271
450011106,Grove Lane Junction,Meanwood,BCT,-1.56259225352361,53.824036144385566
450011107,Sugarwell Court,Meanwood,BCT,-1.553091958034717,53.818860013147074
450011108,Ridge Grove,Meanwood,BCT,-1.556736643802374,53.82037452454026
450011109,Buslingthorpe Green,Little London,BCT,-1.544095954304542,53.81361313347072
450011110,Ridge Road,Meanwood,BCT,-1.545656453220828,53.81537171385537
450011111,Meanwood Rd Sackville Street,Sheepscar,BCT,-1.539521560150243,53.80972183299313
450011112,Meanwood Rd Cambridge Road,Little London,BCT,-1.542733300948042,53.811828321918625
450011114,Meanwood Road Sheepscar Court,Sheepscar,BCT,-1.537484863134719,53.80850061772735
450011123,Stonegate Crescent,Meanwood,BCT,-1.558756622376216,53.82908234625494
450011124,Stonegate Crescent,Meanwood,BCT,-1.558279793996116,53.82963784793991
450011131,Servia Gardens,Little London,BCT,-1.543586696960147,53.81015979829175
450011133,Servia Gardens,Little London,BCT,-1.544556536673188,53.81035223102606
450011134,Carlton Hill,Little London,BCT,-1.541899218858914,53.80893099784467
450011135,Wensley Drive,Chapel Allerton,BCT,-1.542689274922855,53.82843799294433
450011136,Carlton Hill,Little London,BCT,-1.540816384715656,53.807965140963326
450011137,Lovell Park Hill,Little London,BCT,-1.539260776143193,53.804417895097785
450011138,Chapel Allerton Co-op,Chapel Allerton,BCT,-1.539038292335728,53.828864440478576
450011139,Merrion E,Leeds City Centre,BCT,-1.540968232380739,53.80240213062646
450011140,Wensley Drive,Chapel Allerton,BCT,-1.542125200796351,53.82861560264
450011145,Glen Road,Headingley,BCT,-1.585640098369747,53.829933138069016
450011147,Weetwood Lane,Headingley,BCT,-1.583061909457441,53.827928880103784
450011148,Weetwood Lane,Headingley,BCT,-1.583531531288505,53.82806532994152
450011149,St Chads Drive,Headingley,BCT,-1.581083243714029,53.825243572363206
450011151,Grafton Street,Little London,BCT,-1.539830241533825,53.80371901345162
450011154,Lovell Park Hill,Little London,BCT,-1.539418246571566,53.8052903386721
450011155,Craven Road,Woodhouse,BCT,-1.548150850382846,53.81221734880329
450011157,Melville Road,Woodhouse,BCT,-1.551107720047077,53.814070987365454
450011158,Melville Place,Woodhouse,BCT,-1.548307206023861,53.814626725613536
450011159,Melville Road,Woodhouse,BCT,-1.550531858785233,53.81395198806595
450011162,Melville Place,Woodhouse,BCT,-1.547278050209028,53.81429029158505
450011164,St Chads Drive,Headingley,BCT,-1.581685882072694,53.82574900107142
450011166,St Anne's Road,Headingley,BCT,-1.580712162340911,53.82437044207511
450011171,Miles Hill Road,Meanwood,BCT,-1.551478236130796,53.82489393136392
450011172,Stainbeck Avenue,Meanwood,BCT,-1.561090681115625,53.82671807345854
450011173,Potternewton View,Chapel Allerton,BCT,-1.547802103552945,53.82487115125392
450011174,Miles Hill Road,Meanwood,BCT,-1.549562913420462,53.82500360349111
450011179,Stainbeck Police Station,Chapel Allerton,BCT,-1.546168798499723,53.82840625806805
450011180,Stainbeck Police Station,Chapel Allerton,BCT,-1.545863981065768,53.8284949852353
450011184,Miles Hill Crescent,Meanwood,BCT,-1.549080897118773,53.82886663180682
450011185,Bridgewater Court,Meanwood,BCT,-1.568320923769532,53.823886110250314
450011186,Bridgewater Court,Meanwood,BCT,-1.568716896847451,53.82378866564167
450011187,Grove Road,Headingley,BCT,-1.573361138438294,53.8242097212713
450011188,Grove Road,Headingley,BCT,-1.573436545186986,53.82426391719373
450011189,Moor Road,Headingley,BCT,-1.57525819534187,53.82589720247826
450011190,Shaw Lane,Headingley,BCT,-1.579211682928772,53.824023648235894
450011191,Moor Road,Headingley,BCT,-1.574161678641353,53.82616295738907
450011192,Monk Bridge Rd Highbury Lane,Meanwood,BCT,-1.56962521145348,53.82706355403665
450011194,Monk Bridge Road Monk Bridge Terrace,Meanwood,BCT,-1.569139072013461,53.82706181018376
450011202,Oatland Rd Oatland Place,Little London,BCT,-1.541686918124078,53.81029636697234
450011268,Ghyll Road,West Park,BCT,-1.601990062637293,53.82813693351862
450011269,Beckett Park,West Park,BCT,-1.603674221959014,53.82998503966773
450011273,Woodbridge Crescent,Beckett Park,BCT,-1.601931350339964,53.82471231938952
450011274,Woodbridge Crescent,Beckett Park,BCT,-1.601643231232389,53.82465743578295
450011275,Lea Farm Drive,Hawksworth,BCT,-1.608877739122754,53.82593055285512
450011279,Broadway,Hawksworth,BCT,-1.615561910947193,53.82762390637106
450011280,Vesper Road Surgery,Hawksworth,BCT,-1.611999807815021,53.8267406135555
450011283,Broadway,Hawksworth,BCT,-1.616047156294266,53.82772432692033
450011284,Woodbridge Place,Beckett Park,BCT,-1.598491918345587,53.82217524193138
450011289,Eden Drive,Headingley,BCT,-1.588911135412662,53.81705561108475
450011290,Headingley Stadium,Headingley,BCT,-1.58272837099266,53.81867908079943
450011291,Headingley Library,Headingley,BCT,-1.578709109885054,53.82111876432406
450011292,Headingley Library,Headingley,BCT,-1.578482075319875,53.82103707535897
450011293,Eden Drive,Headingley,BCT,-1.589970281803694,53.81747268149945
450011296,Eden Drive,Headingley,BCT,-1.590083349991429,53.816780992020995
450011298,Langdale Avenue,Headingley,BCT,-1.585958856048047,53.817629683732974
450011327,Millshaw Road,White Rose Centre,BCT,-1.570888443701608,53.75540642520051
450011328,Cotton Mill Beck,Morley,BCT,-1.570291115873341,53.75300446495372
450011335,Cotton Mill Beck,Morley,BCT,-1.569303907864207,53.751661697290885
450011336,Millshaw Road,White Rose Centre,BCT,-1.570175550414687,53.7554128608345
450011337,Ring Road Millshaw,Beeston,BCT,-1.575828308258421,53.76638945899911
450011338,Ring Road Millshaw,Beeston,BCT,-1.574931447142727,53.76506503706569
450011339,Cottingley Fold,Cottingley,BCT,-1.585058839589526,53.77185053488101
450011340,Cottingley Fold,Cottingley,BCT,-1.584726829781518,53.77166962482176
450011341,Dulverton Gardens,Cottingley,BCT,-1.587905319309637,53.77090761105708
450011342,Dulverton Gardens,Cottingley,BCT,-1.587857605010694,53.77113214879092
450011343,Dulverton Place,Cottingley,BCT,-1.587860468703006,53.76928960495516
450011344,Dulverton Place,Cottingley,BCT,-1.588086187720472,53.76947912958829
450011345,Cottingley Station,Cottingley,BCT,-1.586964577670074,53.767821468594754
450011346,Cottingley Crescent,Cottingley,BCT,-1.579986980371365,53.769235334130514
450011347,Dulverton Square,Cottingley,BCT,-1.583160653521716,53.76588486415519
450011348,Dulverton Square,Cottingley,BCT,-1.583176979817027,53.7657680759091
450011349,Millshaw,Cottingley,BCT,-1.577808184336409,53.76713346529121
450011350,Old Road,Cottingley,BCT,-1.581393560956784,53.76509674845968
450011351,Victoria Street,Churwell,BCT,-1.58875633350537,53.76144609089323
450011352,Clarkson Terrace,Churwell,BCT,-1.586700600742496,53.76225694112959
450011353,Victoria Street,Churwell,BCT,-1.589793286086295,53.76088339223343
450011354,Daffil Road,Churwell,BCT,-1.592981290927638,53.759042706778885
450011355,Lane Side,Churwell,BCT,-1.59494207103121,53.75703601318694
450011356,Lane Side,Churwell,BCT,-1.594802199796942,53.75738607606998
450011357,King George Avenue,Churwell,BCT,-1.597772784117325,53.75443899363021
450011358,Church Street,Morley,BCT,-1.599685576331192,53.75264777480828
450011359,Ingle Avenue,Morley,BCT,-1.603946831466172,53.75106204041043
450011360,Ingle Avenue,Morley,BCT,-1.603627954431005,53.75110592755974
450011361,Bank Street,Morley,BCT,-1.605988622734359,53.75002614619912
450011362,Bank Street,Morley,BCT,-1.606185252317565,53.750080720478664
450011363,Headingley Arndale,Headingley,BCT,-1.578470716521919,53.82216952256291
450011365,St Michaels Church,Headingley,BCT,-1.575385623774697,53.81930046687762
450011366,Headingley Arndale,Headingley,BCT,-1.57885001881664,53.822215793872175
450011367,Richmond Avenue,Headingley,BCT,-1.571879798524876,53.81751737812225
450011368,St Michaels Church,Headingley,BCT,-1.576293524431857,53.819645218935385
450011371,North Hill Road,Hyde Park Corner,BCT,-1.566046554667625,53.81611227813804
450011372,North Grange Road,Headingley,BCT,-1.568941267162371,53.816724904996434
450011373,North Hill Road,Hyde Park Corner,BCT,-1.564954608095574,53.81595552925057
450011375,Hyde Prk Corner,Hyde Park Corner,BCT,-1.5605852458145,53.8140341549792
450011378,Hyde Park Corner,Hyde Park Corner,BCT,-1.560950206271831,53.81399055049502
450011379,Clarendon Road,Woodhouse,BCT,-1.557453953330263,53.81139815044064
450011380,Hyde Prk Corner,Hyde Park Corner,BCT,-1.561176324118635,53.81415316159771
450011381,Leeds University,Woodhouse,BCT,-1.555252747080543,53.80988002695832
450011382,Clarendon Road,Woodhouse,BCT,-1.556110261165116,53.810647183040565
450011383,Leeds University,Woodhouse,BCT,-1.552489852535029,53.808359769350936
450011384,Leeds University,Woodhouse,BCT,-1.553329808167335,53.80934259266304
450011385,Leeds University,Woodhouse,BCT,-1.552384322603259,53.80828747163479
450011386,Leeds University,Woodhouse,BCT,-1.552310215768588,53.80811642279834
450011387,Leeds University,Woodhouse,BCT,-1.551471650652065,53.807007764918154
450011388,Leeds University,Woodhouse,BCT,-1.551545081108415,53.807241727954604
450011390,Blackman Lane,Woodhouse,BCT,-1.549368413065231,53.80630780810922
450011391,Fenton Street,Woodhouse,BCT,-1.549270119496089,53.80556143276647
450011393,Woodhouse Ln Car Pk,Woodhouse,BCT,-1.547119406890052,53.80505000645907
450011394,Lodge Street,Woodhouse,BCT,-1.549918223164607,53.8060132664356
450011396,Leeds University,Woodhouse,BCT,-1.5514563096896,53.80844579131353
450011400,Hyde Park Road,Hyde Park,BCT,-1.565595277599112,53.80981005051947
450011401,Moorland Road,Woodhouse,BCT,-1.560283179264458,53.8080650067098
450011402,Moorland Road,Woodhouse,BCT,-1.559248151769517,53.808294898654395
450011403,Woodhouse Lane,Woodhouse,BCT,-1.557130935305828,53.81034536103522
450011421,Spring Road,Headingley,BCT,-1.576749957290057,53.81655495766341
450011423,Spring Road,Headingley,BCT,-1.578077846830537,53.817422480630135
450011425,Victoria Road Jct,Hyde Park,BCT,-1.57590817697287,53.814179153666814
450011427,Victoria Road Jct,Hyde Park,BCT,-1.574858259747201,53.814373175555346
450011429,Buckingham Road,Hyde Park,BCT,-1.571410107182323,53.81442382867133
450011431,Buckingham Road,Hyde Park,BCT,-1.569524030249419,53.81469570734129
450011432,Hyde Park Picture House,Hyde Park,BCT,-1.569258494232054,53.81244775269263
450011433,Royal Park Road,Hyde Park,BCT,-1.569050873041663,53.81047863293066
450011434,Royal Park Road,Hyde Park,BCT,-1.569670457462055,53.8107774604016
450011435,Victoria Road,Hyde Park,BCT,-1.576411256861666,53.81399218202191
450011436,Burley Medical Centre,Burley,BCT,-1.580254060267645,53.80787586041946
450011437,Victoria Road,Hyde Park,BCT,-1.576367778655255,53.81378530445916
450011438,Cardigan Road,Hyde Park,BCT,-1.575441042265134,53.8062950166894
450011439,Headingley Stadium,Headingley,BCT,-1.580299591382621,53.818526805284435
450011440,Rosebank School,Hyde Park,BCT,-1.567345714503838,53.803515771891995
450011442,Rosebank School,Hyde Park,BCT,-1.567030473310891,53.80316410206594
450011443,Talbot View,Burley,BCT,-1.58711113626387,53.81165663263111
450011444,Kirkstall Lane,Kirkstall,BCT,-1.598501900909941,53.816360046127144
450011445,Harold Grove,Hyde Park,BCT,-1.574775486251576,53.809042993049125
450011446,Burley Hill Drive,Burley,BCT,-1.591582627228947,53.81410767939239
450011447,Mayville Avenue,Hyde Park,BCT,-1.575423855722049,53.81100467485432
450011448,Carberry Road,Hyde Park,BCT,-1.574961696268167,53.807147181615264
450011449,Harold Grove,Hyde Park,BCT,-1.574938345350458,53.80945701851034
450011450,Eden Road,Kirkstall,BCT,-1.594489383349399,53.81507026242723
450011452,St Andrews Street,Woodhouse,BCT,-1.562971596385202,53.800704646555715
450011454,Morris Avenue,Kirkstall,BCT,-1.604795156613347,53.82226806251826
450011455,Kepstorn Rise,Hawksworth,BCT,-1.606117320568198,53.82382732873731
450011456,Norman Mount,Kirkstall,BCT,-1.602010931710565,53.81951752847083
450011457,Morris Avenue,Kirkstall,BCT,-1.604961995264509,53.82229557560592
450011458,Kirkstall Health Centre,Kirkstall,BCT,-1.59892184913968,53.81691870562524
450011471,Dewsbury Road Railway Bridge,Beeston,BCT,-1.568873540793467,53.75963259153873
450011476,Burton Road,Beeston Hill,BCT,-1.544779677860402,53.77711528058872
450011477,Hunslet Fire Stn,Beeston,BCT,-1.547805392197947,53.77231810332744
450011478,Barkly Road,Beeston,BCT,-1.556819252755967,53.7664285965372
450011479,Tommy Wass Junction,Beeston,BCT,-1.561770903840774,53.76438851648694
450011480,Parkwood Road,Beeston,BCT,-1.561814876332907,53.76162034643867
450011483,Morley Victoria School,Morley,BCT,-1.607671924158635,53.75002267565313
450011484,Asquith Drive,Morley,BCT,-1.611142255732222,53.75192147460742
450011485,Deanfield Mills,Morley,BCT,-1.612876547958312,53.75297869020091
450011486,Deanfield Mills,Morley,BCT,-1.613360514653794,53.75312406045756
450011487,Gilhusum Road,Gildersome,BCT,-1.618280367158611,53.75579130099011
450011505,Benson Street,Sheepscar,BCT,-1.535504668102722,53.80492472179473
450011507,Southbank B,Crown Point,BCT,-1.542857957747377,53.79198321494879
450011551,Vesper Gate Drive,Hawksworth,BCT,-1.61384133362761,53.823079456863695
450011552,Vesper Walk,Hawksworth,BCT,-1.615477878405867,53.82352512088479
450011553,Kirkstall Abbey,Hawksworth,BCT,-1.606563024750672,53.82165369873867
450011554,Vesper Gate Drive,Hawksworth,BCT,-1.61250556420373,53.822967296911315
450011555,Abbey Road,Kirkstall,BCT,-1.603170741264965,53.81894613691824
450011556,Cardigan Fields,Burley,BCT,-1.581655563159194,53.80590339064282
450011557,Abbey Road,Kirkstall,BCT,-1.603232854700932,53.81880253442055
450011558,Kirkstall Lights,Kirkstall,BCT,-1.602342861722818,53.816543603795715
450011559,Kirkstall Abbey,Hawksworth,BCT,-1.607565311217151,53.82168394341364
450011560,Gilbert Mount,Kirkstall,BCT,-1.59775598501243,53.8117736701135
450011562,Burley Wood Mount,Burley,BCT,-1.594563273588513,53.810558535789
450011563,Burley Wood Mount,Burley,BCT,-1.595276320582456,53.81063284627834
450011565,Woodside View,Burley,BCT,-1.591764522730921,53.80945251263046
450011566,Gilbert Mount,Kirkstall,BCT,-1.598270518539761,53.811964141331984
450011572,Abbeydale Way,Hawksworth,BCT,-1.618796645400928,53.824416526746745
450011573,Abbeydale Way,Hawksworth,BCT,-1.61819194541878,53.82409103797159
450011600,Jaw Bones,Rothwell,BCT,-1.503746190886898,53.75796969190686
450011601,Low Shops Lane,Rothwell,BCT,-1.497357723747183,53.756945408341494
450011602,St George's Park,Rothwell,BCT,-1.501035492030821,53.75760790925507
450011620,Haigh Beck,Rothwell,BCT,-1.505785537012259,53.75479631850135
450011621,Glebe Farm,Robin Hood,BCT,-1.506385738131701,53.75275848656618
450011622,Glebe Farm,Robin Hood,BCT,-1.506298751230118,53.752416579832314
450011646,Wood Lane End,Rothwell,BCT,-1.505073685488242,53.75858636886149
450011647,Leeds Valley Park,Stourton,BCT,-1.508548907761646,53.7623307244596
450011727,Southbank C,Crown Point,BCT,-1.54279382246881,53.79229755234023
450011731,Southbank A,Crown Point,BCT,-1.542673854150039,53.79216227442242
450011753,Weetwood Lane Otley Rd,Headingley,BCT,-1.582286392599846,53.82799808801851
450011754,Weetwood Lane Otley Rd,Headingley,BCT,-1.582547517927329,53.82771138090766
450011760,West Street,Leeds City Centre,BCT,-1.557313942792794,53.798733506675816
450011761,Washington Street,Burley,BCT,-1.568615826141784,53.80107560114868
450011762,Kirkstall Fire Station,Burley,BCT,-1.565003208653397,53.799516619819315
450011763,Wellington H,Leeds City Centre,BCT,-1.553874658172385,53.79663554544487
450011764,Wellington I,Leeds City Centre,BCT,-1.551766534899293,53.7964389407553
450011767,Kirkstall Fire Station,Burley,BCT,-1.563729048724189,53.79940413814609
450011768,Wellington G,Leeds City Centre,BCT,-1.557498528141973,53.797062412788385
450011769,Willow Road,Burley,BCT,-1.574325143631472,53.80402608328147
450011770,ITV Yorkshire,Burley,BCT,-1.573271142819425,53.803150502160065
450011872,Throstle Road North,Belle Isle,BCT,-1.52579171826843,53.75059874326612
450011873,Throstle Road North,Belle Isle,BCT,-1.525912222525054,53.75067112461332
450011874,Windmill Road,Belle Isle,BCT,-1.527757280220205,53.763297707839214
450011875,Windmill Road,Belle Isle,BCT,-1.527200880161936,53.76286408727098
450011876,Petersfield Avenue,Belle Isle,BCT,-1.526848222856669,53.76049882597974
450011877,Town Street,Belle Isle,BCT,-1.526351913106025,53.75607471856365
450011878,Ring Rd Middleton,Belle Isle,BCT,-1.525906147846455,53.752558605202445
450011879,Lanshaw Crescent,Middleton,BCT,-1.528716493252138,53.75078104600915
450011880,Lanshaw Crescent,Middleton,BCT,-1.529308701883811,53.75071146667312
450011881,Dunlin Drive,Middleton,BCT,-1.531329642066304,53.750350868090514
450011882,Newhall Bank,Middleton,BCT,-1.532259139280763,53.751316225065594
450011883,Newhall Bank,Middleton,BCT,-1.532579985649541,53.751101761136674
450011884,Newhall Gardens,Middleton,BCT,-1.537586003820531,53.750959380110565
450011885,Newhall Gardens,Middleton,BCT,-1.537857482827583,53.75109524818179
450011887,North Lingwell Road,Middleton,BCT,-1.543360302353413,53.75128709939418
450011888,Middleton Park,Middleton,BCT,-1.546762168694667,53.750832621236825
450011889,Middleton Park,Middleton,BCT,-1.54698914995242,53.75087841931567
450011908,Lanshaw Walk,Belle Isle,BCT,-1.528170375576522,53.75485950278156
450011909,Lanshaw Walk,Belle Isle,BCT,-1.528061396262293,53.75511074113965
450011910,Winrose Avenue,Belle Isle,BCT,-1.530741618314842,53.763659955596765
450011911,The Clearings,Belle Isle,BCT,-1.53380170859018,53.762665220806994
450011912,Elmton Close,Belle Isle,BCT,-1.53197473411093,53.759170723164495
450011913,Newhall Gate,Belle Isle,BCT,-1.531891337817114,53.757121109779945
450011914,Newhall Chase,Middleton,BCT,-1.532320693413671,53.75396795847784
450011915,Newhall Chase,Middleton,BCT,-1.532581097933004,53.75373528268807
450011923,Cranmore Road,Belle Isle,BCT,-1.524821819922376,53.750540975769844
450011924,Cranmore Rise,Belle Isle,BCT,-1.522041860234306,53.7523005888505
450011925,Cranmore Rise,Belle Isle,BCT,-1.521798611786983,53.75235354794417
450011926,Raylands Way,Belle Isle,BCT,-1.519687631512551,53.75394499751927
450011927,Raylands Way,Belle Isle,BCT,-1.519625227763136,53.75409754556978
450011928,Broom Place,Belle Isle,BCT,-1.518806779818614,53.755379565237035
450011933,Hopes Farm Road,Belle Isle,BCT,-1.517665672124523,53.75701980652709
450011934,Hopes Farm Road,Belle Isle,BCT,-1.517522173373208,53.75763042098576
450011935,Lea Park Drive,Belle Isle,BCT,-1.518848907457195,53.7596580751106
450011936,Belle Isle Centre,Hunslet Carr,BCT,-1.523718069879191,53.766346679229464
450011937,Belle Isle Centre,Hunslet Carr,BCT,-1.523884938076533,53.76634734166018
450011938,Hunslet Cemetery,Hunslet Carr,BCT,-1.524170154498634,53.767957342291325
450011939,Woodhouse Hill Road,Hunslet Carr,BCT,-1.523443221186809,53.77052505082939
450011940,Leasowe Road,Hunslet Carr,BCT,-1.522125427721193,53.77167028398323
450011941,Pepper Road,Hunslet Carr,BCT,-1.522076004019769,53.77335085942173
450011942,Pepper Road,Hunslet Carr,BCT,-1.52223932982768,53.77366609298034
450011943,Midland Close,Hunslet,BCT,-1.522725947917377,53.776247609880066
450011944,Midland Close,Hunslet,BCT,-1.523167503882037,53.77611454449557
450011945,Midland Road,Hunslet,BCT,-1.530518368129767,53.776880558587465
450011946,Midland Road,Hunslet,BCT,-1.530065767640267,53.7766450965495
450011947,Playfair Road,Hunslet Carr,BCT,-1.530188207833923,53.773832307033025
450011950,Moor Rd Carr Moor Street,Hunslet Carr,BCT,-1.537206626232904,53.773068635975704
450011952,Tunstall Road,Beeston Hill,BCT,-1.543894067528255,53.7762220978113
450011953,City South Retail Park,Hunslet Carr,BCT,-1.536811439436996,53.77588936752331
450011954,Hunslet Green Retail Centre,Hunslet,BCT,-1.531570321270828,53.777801454368365
450011955,West Grange Drive,Hunslet Carr,BCT,-1.530239758546051,53.76921263289392
450011956,East Grange Road,Hunslet Carr,BCT,-1.529084074049051,53.76673637658217
450011957,East Grange Road,Hunslet Carr,BCT,-1.529789134564524,53.76744920166948
450011958,East Grange View,Hunslet Carr,BCT,-1.528152925723123,53.76860224073394
450011959,East Grange View,Hunslet Carr,BCT,-1.526984583226207,53.76861561567873
450011962,Low Grange View,Hunslet Carr,BCT,-1.523019748267153,53.76504961853172
450011963,Windmill Road Bottom,Belle Isle,BCT,-1.523677601207193,53.76321866034156
450011965,Windmill Close,Belle Isle,BCT,-1.524301160791569,53.760389882560446
450011966,Windmill Avenue,Belle Isle,BCT,-1.526401089152618,53.76249242004641
450011967,Thwaite Gate,Hunslet,BCT,-1.517120469965709,53.77679142772346
450011968,Whitehouse Street,Hunslet,BCT,-1.532084368043303,53.784796179010065
450011969,LCC Printworks,Crown Point,BCT,-1.536244975560126,53.78874011515808
450011971,LCC Printworks,Crown Point,BCT,-1.535775451109217,53.78864841893852
450011973,Thwaite Gate,Hunslet,BCT,-1.518778364462446,53.77777779023982
450011974,Crown Point E,Crown Point,BCT,-1.537943477737969,53.79164082148424
450011975,Leeds Dock B,Crown Point,BCT,-1.535794805343527,53.79102134061013
450011980,Raincliffe Road,East End Park,BCT,-1.513904257211078,53.79774760289789
450011988,Woodpecker Junction,Quarry Hill,BCT,-1.527015934455535,53.798231426761106
450011989,Redworth Court,Richmond Hill,BCT,-1.523331851649397,53.795097995535805
450011990,Redworth Court,Richmond Hill,BCT,-1.523699535131323,53.79480284981726
450011991,Long Close Lane,Richmond Hill,BCT,-1.522980171887013,53.792642858994846
450011992,Dial Street,Richmond Hill,BCT,-1.52150854673948,53.79123486244934
450011994,Easy Road,Richmond Hill,BCT,-1.522582079091076,53.79026842822342
450012000,Pontefract Lane Cross Green Approach,Cross Green,BCT,-1.510165692262612,53.78895106453609
450012001,Newmarket Lane,Cross Green,BCT,-1.503526331135094,53.786910447503075
450012006,Knowsthorpe Road,Cross Green,BCT,-1.501318184921767,53.78496885370961
450012007,Knowsthorpe Gate,Cross Green,BCT,-1.502849002914887,53.783860685154835
450012008,Cross Green Way,Cross Green,BCT,-1.504976090041556,53.78366275462352
450012011,Cross Green Vale,Cross Green,BCT,-1.508967285322612,53.78368814401619
450012012,Cross Green Garth,Cross Green,BCT,-1.512529886872005,53.78533850116716
450012018,Copperfield Terrace,Cross Green,BCT,-1.513929222326448,53.79033255593446
450012019,Brierley Academy,Cross Green,BCT,-1.515931769631808,53.78910928686791
450012021,Cross Green Crescent,Cross Green,BCT,-1.519857960079959,53.78822625603438
450012022,Cavalier Approach,Cross Green,BCT,-1.521930772110222,53.78880976895172
450012023,Torre Lane,Burmantofts,BCT,-1.508619452443972,53.80047642229567
450012024,East End Park Parade,East End Park,BCT,-1.509981562176239,53.794334162705454
450012025,East End Park Parade,East End Park,BCT,-1.510093997480838,53.79380432628675
450012026,East Park Parade,Richmond Hill,BCT,-1.512004912214977,53.79265265330818
450012027,Garton Road,Richmond Hill,BCT,-1.513207613249171,53.79235194458075
450012029,Railway Close,Richmond Hill,BCT,-1.516442944380845,53.79349752202141
450012030,Railway Close,Richmond Hill,BCT,-1.516380985951257,53.79360512901295
450012031,Pontefract Street,Richmond Hill,BCT,-1.518874835600907,53.79455890033881
450012032,Lavender Walk,Richmond Hill,BCT,-1.521203656246056,53.79535017610542
450012041,Shaftesbury Med Ctr,Osmondthorpe,BCT,-1.498123465111227,53.79832079001681
450012042,Rookwood Street,Osmondthorpe,BCT,-1.498979315876709,53.79657169498569
450012043,Rookwood Street,Osmondthorpe,BCT,-1.498741566377499,53.796139275115635
450012044,Neville Hill,Osmondthorpe,BCT,-1.498141899448067,53.79423129919096
450012045,Neville Hill,Osmondthorpe,BCT,-1.497886309824783,53.79402350442171
450012046,Rookwood Avenue,Osmondthorpe,BCT,-1.497578202896529,53.80075427160027
450012047,Rookwood Avenue,Osmondthorpe,BCT,-1.497712695620784,53.80093459572882
450012051,Halton Moor Avenue,Halton Moor,BCT,-1.491982272140077,53.79266841856714
450012052,Meadowfield School,Halton Moor,BCT,-1.490729031190374,53.79462250476091
450012104,Top Moor Side,Holbeck,BCT,-1.55912614855191,53.78372115445573
450012111,Beeston Pk Ring Rd,Middleton,BCT,-1.560592361386672,53.753760279426096
450012112,Beeston Pk Ring Rd,Middleton,BCT,-1.560805894764734,53.753644216184334
450012116,Heath Mount,Beeston,BCT,-1.572706242565268,53.77655287460752
450012118,Fairfax Road,Beeston Hill,BCT,-1.557432684615861,53.77878946267247
450012119,Beeston Hill Health Centre,Beeston Hill,BCT,-1.556315085180566,53.77828200326943
450012121,Cemetery Rd Tempest Rd,Beeston Hill,BCT,-1.556398249911125,53.777590229695235
450012122,Beeston Co-Op,Beeston,BCT,-1.566023344011032,53.77274491108152
450012123,Moorhouse Avenue,Beeston,BCT,-1.564388156291959,53.769476314209015
450012124,Ring Road Beeston,Beeston,BCT,-1.566749638697207,53.76261797242164
450012125,Thirlmere Gardens,Beeston,BCT,-1.571110529148753,53.761896620359614
450012160,Fairway Court,Beeston Hill,BCT,-1.563141214475139,53.77998782013924
450012161,Fairway Court,Beeston Hill,BCT,-1.56397638931104,53.77993692981014
450012162,Helston Road,Middleton,BCT,-1.561813142480958,53.75158063661708
450012164,Parkwood Avenue,Beeston,BCT,-1.562959453304045,53.76241547370837
450012165,Elland Road Ind Est,Beeston,BCT,-1.579050198384401,53.7734025143652
450012166,Elland Road Ind Est,Beeston,BCT,-1.579007287330604,53.77314170990826
450012168,Fairfax Road,Beeston Hill,BCT,-1.557853413427738,53.779186488713705
450012172,Cross Flatts Drive,Beeston,BCT,-1.563151939747886,53.774568056165535
450012173,Beeston Terminus,Beeston,BCT,-1.570991901762266,53.77205272361799
